measure,method,bank,n,mean_norm,lower_norm,upper_norm,width_norm,width_original
Interception_Rate,sim2real,Sim_756,17,0.843137254882353,0.6253124999999999,0.9528124999999998,0.3274999999999999,0.3274999999999999
Interception_Rate,sim2real,Sim_756,18,0.8518518518333333,0.6409375,0.9559375,0.31499999999999995,0.31499999999999995
Interception_Rate,sim2real,Sim_756,19,0.8596491227894736,0.6565624999999999,0.9584375,0.3018750000000001,0.3018750000000001
Interception_Rate,sim2real,Sim_756,20,0.8416666666499999,0.6478124999999999,0.9421875,0.29437500000000005,0.29437500000000005
Interception_Rate,sim2real,Sim_756,21,0.8492063491904761,0.6615625,0.9453125,0.28374999999999995,0.28374999999999995
Interception_Rate,sim2real,Sim_756,22,0.8560606060454545,0.6753125,0.9478125,0.27249999999999996,0.27249999999999996
Interception_Rate,sim2real,Sim_756,23,0.8478260869565217,0.6746875000000001,0.9384375,0.26374999999999993,0.26374999999999993
Interception_Rate,sim2real,Sim_756,24,0.8541666666666666,0.6865625,0.9409375,0.254375,0.254375
Interception_Rate,sim2real,Sim_756,25,0.8533333333199999,0.6928124999999998,0.9371875000000001,0.24437500000000023,0.24437500000000023
Interception_Rate,sim2real,Sim_756,26,0.8525641025384615,0.6971875000000001,0.9340624999999999,0.23687499999999984,0.23687499999999984
Interception_Rate,sim2real,Sim_756,27,0.8518518518148147,0.7021875,0.9309375,0.22875,0.22875
Interception_Rate,sim2real,Sim_756,28,0.8452380952142856,0.7009375,0.9234375000000001,0.22250000000000014,0.22250000000000014
Interception_Rate,sim2real,Sim_756,29,0.8505747126206896,0.7090624999999999,0.9265625,0.21750000000000003,0.21750000000000003
Interception_Rate,sim2real,Sim_756,30,0.8444444444333333,0.7071875000000001,0.9196875,0.2124999999999999,0.2124999999999999
Interception_Rate,sim2real,Sim_756,31,0.8440860214838709,0.7109375,0.9171875,0.20625000000000004,0.20625000000000004
Interception_Rate,sim2real,Sim_756,32,0.8489583333124999,0.7184375000000001,0.9203125000000001,0.20187500000000003,0.20187500000000003
Interception_Rate,sim2real,Sim_756,33,0.8535353535151514,0.7246874999999999,0.9228125,0.1981250000000001,0.1981250000000001
Interception_Rate,sim2real,Sim_756,34,0.8529411764411764,0.7278125,0.9203125000000001,0.19250000000000012,0.19250000000000012
Interception_Rate,sim2real,Sim_756,35,0.852380952342857,0.7303124999999999,0.9184375,0.1881250000000001,0.1881250000000001
Interception_Rate,sim2real,Sim_756,36,0.8518518518055553,0.7328124999999999,0.9159375000000001,0.1831250000000002,0.1831250000000002
Interception_Rate,sim2real,Sim_756,37,0.8468468468108107,0.7309375,0.9109375000000001,0.18000000000000005,0.18000000000000005
Interception_Rate,sim2real,Sim_756,38,0.8508771929473683,0.7365625,0.9134375000000001,0.17687500000000012,0.17687500000000012
Interception_Rate,sim2real,Sim_756,39,0.8547008546666666,0.7415624999999999,0.9159375000000001,0.17437500000000017,0.17437500000000017
Interception_Rate,sim2real,Sim_756,40,0.8541666666249998,0.7434375,0.9140625,0.17062500000000003,0.17062500000000003
Interception_Rate,sim2real,Sim_756,41,0.8495934959024389,0.7421875,0.9096875,0.16749999999999998,0.16749999999999998
Interception_Rate,sim2real,Sim_756,42,0.853174603142857,0.7465625,0.9121875000000002,0.16562500000000013,0.16562500000000013
Interception_Rate,sim2real,Sim_756,43,0.8565891472558138,0.7515624999999999,0.9140625,0.1625000000000001,0.1625000000000001
Interception_Rate,sim2real,Sim_756,44,0.8522727272499999,0.7496875000000001,0.9096875,0.15999999999999992,0.15999999999999992
Interception_Rate,sim2real,Sim_756,45,0.8555555555333333,0.7540625,0.9121875000000002,0.15812500000000018,0.15812500000000018
Interception_Rate,sim2real,Sim_756,46,0.8550724637391304,0.7559375,0.9103125000000001,0.15437500000000004,0.15437500000000004
Interception_Rate,sim2real,Sim_756,47,0.8581560283404255,0.7603125,0.9128125,0.15250000000000008,0.15250000000000008
Interception_Rate,sim2real,Sim_756,48,0.8611111110833333,0.7640625,0.9146875000000001,0.15062500000000012,0.15062500000000012
Interception_Rate,sim2real,Sim_10080,1,1.0,0.02,0.98,0.96,0.96
Interception_Rate,sim2real,Sim_10080,2,0.9166666665000001,0.02,0.98,0.96,0.96
Interception_Rate,sim2real,Sim_10080,3,0.8333333333333334,0.02,0.98,0.96,0.96
Interception_Rate,sim2real,Sim_10080,4,0.875,0.02,0.98,0.96,0.96
Interception_Rate,sim2real,Sim_10080,5,0.8,0.24906250000000002,0.98,0.7309375,0.7309375
Interception_Rate,sim2real,Sim_10080,6,0.7777777778333334,0.3790625,0.98,0.6009374999999999,0.6009374999999999
Interception_Rate,sim2real,Sim_10080,7,0.7857142857142857,0.4521875,0.98,0.5278125,0.5278125
Interception_Rate,sim2real,Sim_10080,8,0.8125,0.4940625,0.98,0.48593749999999997,0.48593749999999997
Interception_Rate,sim2real,Sim_10080,9,0.8333333333333334,0.5265625,0.98,0.45343749999999994,0.45343749999999994
