measure,method,bank,n,mean_norm,lower_norm,upper_norm,width_norm,width_original
err_norm,sim2real,Sim_7_biased,33,0.1772906565656566,0.13,0.27,0.14,0.168
err_norm,sim2real,Sim_7_biased,34,0.17427276960784316,0.13,0.27,0.14,0.168
err_norm,sim2real,Sim_7_biased,35,0.17513104761904763,0.13,0.27,0.14,0.168
err_norm,sim2real,Sim_7_biased,36,0.17552173611111113,0.13,0.27,0.14,0.168
err_norm,sim2real,Sim_7_biased,37,0.1733334684684685,0.13,0.27,0.14,0.168
err_norm,sim2real,Sim_7_biased,38,0.16936567982456144,0.13,0.25,0.12,0.144
err_norm,e_value_wsr,none,1,0.016469166666666667,0.02,0.98,0.96,1.152
err_norm,e_value_wsr,none,2,0.01225375,0.02,0.98,0.96,1.152
err_norm,e_value_wsr,none,3,0.07465833333333333,0.02,0.98,0.96,1.152
err_norm,e_value_wsr,none,4,0.1259275,0.02,0.98,0.96,1.152
err_norm,e_value_wsr,none,5,0.14041333333333333,0.02,0.98,0.96,1.152
err_norm,e_value_wsr,none,6,0.1650184722222222,0.02,0.98,0.96,1.152
err_norm,e_value_wsr,none,7,0.1566635714285714,0.02,0.98,0.96,1.152
err_norm,e_value_wsr,none,8,0.1483158333333333,0.02,0.94,0.9199999999999999,1.1039999999999999
err_norm,e_value_wsr,none,9,0.1380385185185185,0.02,0.6,0.58,0.696
err_norm,e_value_wsr,none,10,0.1331605833333333,0.02,0.44,0.42,0.504
err_norm,e_value_wsr,none,11,0.13584424242424242,0.02,0.4,0.38,0.45599999999999996
err_norm,e_value_wsr,none,12,0.13375583333333332,0.02,0.38,0.36,0.432
err_norm,e_value_wsr,none,13,0.1317545512820513,0.02,0.36,0.33999999999999997,0.408
err_norm,e_value_wsr,none,14,0.1389460119047619,0.02,0.34,0.32,0.384
err_norm,e_value_wsr,none,15,0.14320855555555553,0.02,0.34,0.32,0.384
err_norm,e_value_wsr,none,16,0.14589630208333332,0.04,0.34,0.30000000000000004,0.36000000000000004
err_norm,e_value_wsr,none,17,0.14657284313725488,0.04,0.32,0.28,0.336
