t,err_weighted
17.600277,0.093555
17.620100,0.103213
17.640096,0.103788
17.660177,0.106536
17.680096,0.112522
17.700139,0.114601
17.720052,0.270435
17.740051,0.167999
17.760074,0.172901
17.780109,0.184748
17.800089,0.101113
17.820052,0.062931
17.840049,0.084564
17.860046,0.035747
17.880032,0.049715
17.900039,0.109983
17.920030,0.136116
17.940036,0.122941
17.960070,0.183152
17.980082,0.131789
18.000077,0.093578
18.020089,0.090407
18.040181,0.111697
18.060140,0.128848
18.080093,0.066877
18.100200,0.147053
18.120138,0.160568
18.140158,0.083127
18.160080,0.037860
18.180158,0.027509
18.200078,0.022683
18.220129,0.017247
18.240288,0.021885
18.260166,0.038871
18.280080,0.082259
18.300176,0.138285
18.320175,0.172037
18.340122,0.235157
18.360036,0.209217
18.380066,0.187971
18.401072,0.185007
18.420937,0.179552
18.440097,0.187703
18.461556,0.178543
18.481398,0.207733
18.500214,0.225116
18.520507,0.160595
18.540203,0.093488
18.560278,0.099943
18.580087,0.124956
18.600090,0.101601
18.620089,0.076438
18.640151,0.072220
18.660191,0.065233
18.680197,0.058024
18.700180,0.049645
18.720217,0.041271
18.740078,0.041465
18.760095,0.056274
18.780118,0.070076
18.800110,0.087977
18.820085,0.101295
18.840970,0.111520
18.860099,0.118115
18.880104,0.115206
18.900100,0.111179
18.920098,0.090050
18.940099,0.162424
18.960081,0.252772
18.980032,0.118152
19.000038,0.148775
19.020055,0.137437
19.040037,0.115798
19.060124,0.081644
19.080030,0.051679
19.100036,0.040508
19.120036,0.044320
19.140053,0.053408
19.160035,0.061144
19.180036,0.068320
19.200963,0.078572
19.220086,0.069563
19.240186,0.071793
19.260200,0.074791
19.280066,0.153123
19.300086,0.265744
19.320039,0.229546
19.340034,0.176166
19.360041,0.177628
19.380042,0.152747
19.400036,0.097774
19.420055,0.058541
19.440032,0.038997
19.460057,0.037071
19.480128,0.049986
19.500208,0.057956
19.520073,0.062369
19.540083,0.061941
19.560036,0.064172
19.581165,0.073945
19.600075,0.068303
19.620101,0.084099
19.640947,0.177425
19.660076,0.236553
19.680090,0.192942
19.700211,0.163836
19.720067,0.159082
19.740154,0.144620
19.760129,0.110993
19.780041,0.056655
19.800064,0.050025
19.820164,0.047965
19.840064,0.058414
19.860134,0.069903
19.880150,0.077964
19.900114,0.084900
19.920153,0.088239
19.940014,0.067799
19.960122,0.145880
19.980051,0.219480
20.000087,0.112106
20.020040,0.158751
20.040036,0.172788
20.060027,0.150324
20.080050,0.113728
20.100120,0.076916
20.120044,0.048722
20.140027,0.039999
20.160028,0.033631
20.180046,0.047232
20.200038,0.063531
20.220036,0.076138
20.240028,0.076985
20.260158,0.066590
20.280231,0.093654
20.300026,0.225979
20.320042,0.254249
20.340165,0.209570
20.360044,0.184405
20.380026,0.170624
20.401001,0.147188
20.420141,0.115612
20.440030,0.081621
20.460080,0.080779
20.480128,0.093156
20.501046,0.114691
20.520985,0.125877
20.540092,0.144463
20.560193,0.142368
20.580052,0.130826
